series,date,value
Mining,2024-06-01,93.0432
Mining,2024-07-01,93.2845
Mining,2024-08-01,93.8835
Mining,2024-09-01,91.5727
Mining,2024-10-01,89.8975
Mining,2024-11-01,90.2403
Mining,2024-12-01,89.3315
Mining,2025-01-01,87.7938
Mining,2025-02-01,88.4431
Mining,2025-03-01,85.6513
Mining,2025-04-01,87.2659
Mining,2025-05-01,86.6932
Mining,2025-06-01,85.3737
Mining,2025-07-01,87.7736
Mining,2025-08-01,88.0069
Mining,2025-09-01,88.6414
Mining,2025-10-01,89.2881
Mining,2025-11-01,89.2856
Mining,2025-12-01,89.7101
Mining,2026-01-01,88.7717
Mining,2026-02-01,89.2831
Mining,2026-03-01,90.8532
Mining,2026-04-01,90.2476
Mining,2026-05-01,90.1373
Secondary_Total,2017-01-01,100.6457
Secondary_Total,2017-02-01,100.1942
Secondary_Total,2017-03-01,100.8922
Secondary_Total,2017-04-01,99.7928
Secondary_Total,2017-05-01,99.8296
Secondary_Total,2017-06-01,99.9077
Secondary_Total,2017-07-01,99.1212
Secondary_Total,2017-08-01,99.7259
Secondary_Total,2017-09-01,98.7475
Secondary_Total,2017-10-01,99.8643
Secondary_Total,2017-11-01,100.03
Secondary_Total,2017-12-01,100.7373
Secondary_Total,2018-01-01,99.8408
Secondary_Total,2018-02-01,100.2711
Secondary_Total,2018-03-01,100.3228
Secondary_Total,2018-04-01,98.9909
Secondary_Total,2018-05-01,100.667
Secondary_Total,2018-06-01,100.49
Secondary_Total,2018-07-01,100.8101
Secondary_Total,2018-08-01,99.9809
Secondary_Total,2018-09-01,101.0746
Secondary_Total,2018-10-01,100.1691
Secondary_Total,2018-11-01,99.1825
Secondary_Total,2018-12-01,98.9221
Secondary_Total,2019-01-01,99.0766
Secondary_Total,2019-02-01,99.5614
Secondary_Total,2019-03-01,98.3379
Secondary_Total,2019-04-01,99.3408
Secondary_Total,2019-05-01,98.4268
Secondary_Total,2019-06-01,99.3976
Secondary_Total,2019-07-01,98.8066
Secondary_Total,2019-08-01,98.6342
Secondary_Total,2019-09-01,98.5555
Secondary_Total,2019-10-01,96.5145
Secondary_Total,2019-11-01,96.9225
Secondary_Total,2019-12-01,96.1593
Secondary_Total,2020-01-01,97.3207
Secondary_Total,2020-02-01,96.7541
Secondary_Total,2020-03-01,93.5608
Secondary_Total,2020-04-01,69.8643
Secondary_Total,2020-05-01,69.7714
Secondary_Total,2020-06-01,84.886
Secondary_Total,2020-07-01,88.6242
Secondary_Total,2020-08-01,91.9826
Secondary_Total,2020-09-01,94.2684
Secondary_Total,2020-10-01,95.4935
Secondary_Total,2020-11-01,95.868
Secondary_Total,2020-12-01,95.407
Secondary_Total,2021-01-01,94.6592
Secondary_Total,2021-02-01,93.6598
Secondary_Total,2021-03-01,95.7861
Secondary_Total,2021-04-01,95.6091
Secondary_Total,2021-05-01,95.0938
Secondary_Total,2021-06-01,94.9261
Secondary_Total,2021-07-01,95.1312
Secondary_Total,2021-08-01,95.4822
Secondary_Total,2021-09-01,94.462
Secondary_Total,2021-10-01,95.4674
Secondary_Total,2021-11-01,95.9699
Secondary_Total,2021-12-01,97.1849
Secondary_Total,2022-01-01,98.4077
Secondary_Total,2022-02-01,98.3658
Secondary_Total,2022-03-01,99.2914
Secondary_Total,2022-04-01,99.881
Secondary_Total,2022-05-01,99.6842
Secondary_Total,2022-06-01,99.1473
Secondary_Total,2022-07-01,99.8245
Secondary_Total,2022-08-01,100.2558
Secondary_Total,2022-09-01,99.8392
Secondary_Total,2022-10-01,99.8656
Secondary_Total,2022-11-01,100.9626
Secondary_Total,2022-12-01,102.3834
Secondary_Total,2023-01-01,101.9284
Secondary_Total,2023-02-01,101.6147
Secondary_Total,2023-03-01,101.6244
Secondary_Total,2023-04-01,102.1133
Secondary_Total,2023-05-01,102.6039
Secondary_Total,2023-06-01,103.0321
Secondary_Total,2023-07-01,102.9937
Secondary_Total,2023-08-01,103.1448
Secondary_Total,2023-09-01,103.813
Secondary_Total,2023-10-01,104.8179
Secondary_Total,2023-11-01,103.1071
Secondary_Total,2023-12-01,103.037
Secondary_Total,2024-01-01,103.6342
Secondary_Total,2024-02-01,102.0301
Secondary_Total,2024-03-01,102.6338
Secondary_Total,2024-04-01,101.6271
Secondary_Total,2024-05-01,101.8229
Secondary_Total,2024-06-01,102.0903
Secondary_Total,2024-07-01,102.762
Secondary_Total,2024-08-01,102.2561
Secondary_Total,2024-09-01,102.8852
Secondary_Total,2024-10-01,101.1419
Secondary_Total,2024-11-01,101.3282
Secondary_Total,2024-12-01,100.1005
Secondary_Total,2025-01-01,100.3454
Secondary_Total,2025-02-01,102.1215
Secondary_Total,2025-03-01,101.6914
Secondary_Total,2025-04-01,100.6108
Secondary_Total,2025-05-01,101.5795
Secondary_Total,2025-06-01,101.25
Secondary_Total,2025-07-01,100.2323
Secondary_Total,2025-08-01,100.0428
Secondary_Total,2025-09-01,99.8969
Secondary_Total,2025-10-01,100.7141
Secondary_Total,2025-11-01,101.3173
Secondary_Total,2025-12-01,101.4302
Secondary_Total,2026-01-01,100.3996
Secondary_Total,2026-02-01,100.825
Secondary_Total,2026-03-01,100.2976
Secondary_Total,2026-04-01,102.4199
Secondary_Total,2026-05-01,101.63
